,author,published_at,updated_at,like_count,text,sentimiento
708,@timothystarks5053,2024-05-27T06:30:19Z,2024-05-27T06:30:19Z,0,"President Trump is INFUEGO right now... Moi Caliente`....Thank you Donald, Mr. President...❤respecK",0.0
709,@yoyogaspa2,2024-05-27T06:29:30Z,2024-05-27T06:29:30Z,0,Trump is amazing,0.5859
710,@teatertest8048,2024-05-27T06:26:25Z,2024-05-27T06:26:25Z,2,"By looking at Biden’s appearance, I see life is miserable; by looking at Trump’s appearance, I seen life is wonderful",0.128
711,@freddykagin,2024-05-27T06:25:24Z,2024-05-27T06:25:24Z,0,President Trump yes Happy Memorial Day weekend. 🇺🇸🇮🇱🎺🎺🎺🙏🙏🙏🌪️🌪️🌪️💨😎,0.7506
712,@robh5789,2024-05-27T06:23:18Z,2024-05-27T06:23:18Z,0,That girl looked like princess Leia with her headphones on,0.3612
713,@Keyfobs247,2024-05-27T06:22:50Z,2024-05-27T06:22:50Z,0,Blue color sport !! Then fact this idiot called blue collar a minority group . Dude you have no idea what the hell you talking about,-0.9054
714,@petercristo992,2024-05-27T06:22:45Z,2024-05-27T06:22:45Z,0,Trump will infuse a lot of pop and fizz into this election cycle.  🇺🇲,0.0
715,@mulipolatuuumataafatiufeaa4964,2024-05-27T06:18:50Z,2024-05-27T06:18:50Z,0,"Trump is miraculously unstoppable. This is a message to the Americans that GOD, whom US trusts, is appointing Trump to save the country. As such, NO, and I mean NO ONE, can stop what God has desired. Trump is a man of God, while Biden is making a mockery of GOD by referring to the BIBLE the WORD of GOD &quot;what the hell is in the Bible&quot; when he pleased the voters that he will reinstate Roe vs Wade if reelected. It&#39;s crystal clear that he is making GOD a laughing stock. How dare he is.  ❤ Trump",0.9308
716,@dermothiggins3487,2024-05-27T06:18:05Z,2024-05-27T06:18:05Z,0,Trump for jail soon.,0.0
717,@robh5789,2024-05-27T06:15:32Z,2024-05-27T06:15:32Z,0,That&#39;s why Trump is my king and hero m a g a 4 life He&#39;s not just a president He&#39;s a king he&#39;s royalty,0.5574
718,@johnhollomon1660,2024-05-27T06:15:14Z,2024-05-27T06:15:14Z,0,He haven&#39;t gotten us into endless wars you are mistaken him as George W. Bush,-0.7269
719,@Bhekizulu_Magagula,2024-05-27T06:14:44Z,2024-05-27T06:14:44Z,0,"I just have one thing to say...Protect the President. I don&#39;t trust these democrats. Please, protect Trump. We need more secret service agents to protect our President. And also, we the people need to continue praying for his protection in Jesus name. Amen.",0.9062
720,@GoldVP...,2024-05-27T06:14:24Z,2024-05-27T06:14:24Z,0,That was ridiculous,-0.3612
721,@davidcleveland-yv6my,2024-05-27T06:13:53Z,2024-05-27T06:13:53Z,0,if the crowd won&#39;t go to trump. trump will go to the crowd.,0.0
722,@rudolphwatson1737,2024-05-27T06:13:30Z,2024-05-27T06:13:30Z,0,How can anyone support a man for our commander- in - Chief who blatantly disrespected our men and women in Uniform on more than one occasion? Those who sacrificed their lives and limbs for our nation. As a veteran I take offense as do many other veterans.  A man who wants to do away with our constitution! A man who spreads hate and division!  SHAME ON YOU MR.TRUMP!  A TRUE HYPOCRITE!   SMH!👎,-0.816
723,@johnhollomon1660,2024-05-27T06:11:49Z,2024-05-27T06:11:49Z,0,That&#39;s not blue collar That&#39;s America. Biden doesn&#39;t have to travel much to get money,0.0
724,@kratosdisciple4637,2024-05-27T06:11:45Z,2024-05-27T06:11:45Z,0,Modern NASCAR is garbage.,0.0
725,@lindamcconnell2383,2024-05-27T06:10:53Z,2024-05-27T06:10:53Z,1,I guess the Democrats haven’t figured out nobody listening to their lies. We love Trump so get over it!,0.4003
726,@Randy-md6xl,2024-05-27T06:10:10Z,2024-05-27T06:10:10Z,1,Vote blue if you want more racism and less constitutional rights.,-0.624
727,@johnhollomon1660,2024-05-27T06:09:59Z,2024-05-27T06:09:59Z,0,He&#39;s going wherever he can get money remember soldiers and veterans to him are suckers and losers,-0.7717
728,@John-ve8kd,2024-05-27T06:09:09Z,2024-05-27T06:09:09Z,0,"The people in that grandstand are the backbone of this nation.  That&#39;s why trump was there , for us, his people",0.0
729,@chasing-you-chasing-me,2024-05-27T06:08:58Z,2024-05-27T06:08:58Z,0,He&#39;s being a human being! Congratulations guys! You have a hell of president!!,-0.4344
730,@GR8NE55,2024-05-27T06:07:56Z,2024-05-27T06:07:56Z,0,Now I&#39;m sad that I missed this race. Could have checked off two firsts at once.,-0.6486
731,@diegojines-us9pc,2024-05-27T06:07:49Z,2024-05-27T06:07:49Z,0,"has anyone notice trump going tp places he dont have to pay for, or where people cant leave, i guess the donor money is all going to lawyers.",0.1139
732,@iampein6166,2024-05-27T06:07:35Z,2024-05-27T06:07:35Z,1,What if joe biden went to a race? Will he be recieved like donald trump?,0.4329
733,@biologic8508,2024-05-27T06:07:24Z,2024-05-27T06:07:24Z,0,"If you watch closely you will see in the beginning a small segment of Trump in the car park pretending to fist bump a madly cheering crowd.  You can see the crowd in the distance who are ACTUALLY CHEERING THE CARS RACING.  So its yet another scam where they would be hoping to edit a video making out the crowd of thousands madly cheering Trump. One problem, someone filmed him in the car park acting, and put it on You Tube.  BUSTED.  What a CON MAN.",0.4648
734,@Bhekizulu_Magagula,2024-05-27T06:07:00Z,2024-05-27T06:07:00Z,2,"He&#39;s winning this election isn&#39;t he😂. I can&#39;t believe this. It&#39;s never been this good for us 😂. Since 2015, it&#39;s never been this good 🤭. Our tears from November 2020 will finally be wiped on November 5th of this year. Thank God for Trump 🫡",0.9161
735,@rick2773,2024-05-27T06:05:53Z,2024-05-27T06:05:53Z,0,That&#39;s the most American news I&#39;ve seen 💯🇺🇸🌲😎🌲,0.0
736,@deanibrahimagic227,2024-05-27T06:03:22Z,2024-05-27T06:03:36Z,0,"Pathetic dems keep talking about the abortion ban, as if it has anything to do with presidents. States, dems, states decide whether to ban it or not, not the president. MAGA forever.",-0.8979
737,@falcoretheminiluckdragon3060,2024-05-27T06:01:10Z,2024-05-27T06:01:10Z,0,If you are only drinking beer only  on Saturdays You for sure are not working class...unless you are in A.A.  ( love my sober brothers and sisters)  this is how working class puts up with woke  snowflakes at  work and our closet commie and chief Obiden ...Lots of beer,0.7579
738,@budcorona,2024-05-27T06:00:15Z,2024-05-27T06:00:15Z,4,Trump in court for 7 hrs...Biden working 4 hrs. Trump on the campaign trail for the rest of the week...Biden napping and on vacation. Who do you want for President?,0.0772
739,@13abelmendoza,2024-05-27T05:59:43Z,2024-05-27T05:59:43Z,0,Dumb dumb was saluting to Amazing Grace that was being played during the flyover.  What an IDIOT!  Why didnt fox News play the audio during the flyer over?   Cause they know the truth!   Trump loves the uneducated.,0.4432
740,@nunyab972,2024-05-27T05:59:11Z,2024-05-27T05:59:11Z,0,😂 trolls out tonight...thats how you know trump is scaring them.,-0.4404
741,@paullavender-pc1uz,2024-05-27T05:58:57Z,2024-05-27T05:58:57Z,0,B S,0.0
742,@edthebumblingfool,2024-05-27T05:58:44Z,2024-05-27T05:58:44Z,0,"can you cover his reception at the libitararian reception, so say he was booed and formly rejected,",-0.5106
743,@michaelmosquera4709,2024-05-27T05:58:16Z,2024-05-27T05:58:16Z,0,"The gospel is simple. --Jesus Christ, who is God&#39;s Son, died on the cross for the sins of every person. He was buried and rose again three days later. --Eternal life is a free gift … received, not earned—by faith alone in Christ alone. --Jesus said in John 6:47. Verily, verily, I say unto you, he that believeth on me hath everlasting life. --Once saved, forever saved. Salvation can never be lost! --Trust Jesus alone and forever live.",0.8096
744,@Mrcfrickie,2024-05-27T05:57:55Z,2024-05-27T05:57:55Z,1,PRESIDENT TRUMP 2024!!!!!!!!<br>FJB FJB FJB FJB FJB FJB FJB FJB FJB,0.0
745,@lib5406,2024-05-27T05:57:50Z,2024-05-27T05:57:50Z,0,"Have you heard the story of &#39;The Snake&#39;? Cult members can show a misplaced or excessive admiration for a particular person or thing. A cult is typically led by a charismatic, self-appointed leader, requiring unwavering devotion to a set of beliefs. A cult isolates members by depicting the ‘outside’ as corrupt, evil and violent. This increases bonding as members see themselves as &#39;threatened victims&#39;. Growing paranoia make questioning the cult impossible. Cultic behaviours can have devastating effects on the brain and people’s lives. They disable critical thinking processes and freeze emotional processing to both gain and maintain control over their members, often taking advantage of vulnerable people in search of comfort and identity. Resulting negative outcomes can include dishonouring the family unit, no tolerance for questions or critical inquiry, allegiance to their leaders authoritarianism. If this sounds like you, or someone you know, then they are most likely a Trump voter…you can get help - many people are able to recover from being in a cult and go on to lead successful and happy lives.",0.2732
746,@Kevin-ko1sw,2024-05-27T05:56:53Z,2024-05-27T05:56:53Z,0,"The crowd was not cheering him , get off the Kool aid people !",-0.4577
747,@MB1BUMPER,2024-05-27T05:56:40Z,2024-05-27T05:56:40Z,0,Great to see but shame he only gets four more years and not more after that.,-0.3818
748,@petertheboomscott2104,2024-05-27T05:56:08Z,2024-05-27T05:56:08Z,0,Why report from the middle of s track.<br>Ridiculous,0.0
749,@oswaldbarnes5861,2024-05-27T05:55:41Z,2024-05-27T05:55:41Z,0,"Again, rallies, attendance to rallies, etc, mean nothing when it comes to voting day. We have proven this time and time again during 2020 and 2022. That&#39;s when we vote with our heads and hearts. It will be decisive this year, once and for all, rid of Von Shitzinpants",0.2263
750,@albertogarcia716,2024-05-27T05:54:51Z,2024-05-27T05:54:51Z,0,"Hello, FOX. We can&#39;t hear the reporter. This is like a Monty Python clip. I guess I shouldn&#39;t be so critical. Not everything goes as planned. Ask the Americans who voted for Biden in 2020.",-0.1258
751,@warr1973,2024-05-27T05:53:51Z,2024-05-27T05:53:51Z,0,She couldn&#39;t find a better place to report from? Annoying AF,0.0516
752,@Insomniac4791,2024-05-27T05:53:38Z,2024-05-27T05:53:38Z,0,If we could hear her that’d be great,0.6249
753,@daword1214,2024-05-27T05:52:47Z,2024-05-27T05:52:47Z,0,"He gets booed everywhere else that doesn&#39;t have rednecks or bumkins, Fox just doesn&#39;t post those videos... idiots.",0.0
754,@Rich-jd9up,2024-05-27T05:51:31Z,2024-05-27T05:53:40Z,1,Trump does more appearances and campaigning while juggling court cases than hidin&#39; Biden who has NOTHING on his scheduale ... 😂🤣,0.0
755,@Patmanx1,2024-05-27T05:51:21Z,2024-05-27T05:51:21Z,0,keep politics out of sports,0.0
756,@jimmorrison9656,2024-05-27T05:51:11Z,2024-05-27T05:51:11Z,70,Vote the Commies Out!!!,0.0
757,@joettaharris5112,2024-05-27T05:51:04Z,2024-05-27T05:51:04Z,0,"Correction to the Joey Jones, Fox News contributor - NASCAR isn&#39;t a &quot;blue collar&quot; sport - it&#39;s an AMERICANA sport!",0.0
758,@kfine9310,2024-05-27T05:50:44Z,2024-05-27T05:50:44Z,1,Joe Biden totally reminds me of my robovac when he wanders around 😅,0.0
759,@ozlegend4497,2024-05-27T05:49:06Z,2024-05-27T05:49:06Z,0,"My God, fox has no shame, trump is dumb,  fox says he is intelligent, <br>Fox says trump always tells the the truth he lies daily.",-0.6124
760,@andy.hello.6602,2024-05-27T05:46:09Z,2024-05-27T05:46:09Z,11,Love donny in Australia,0.6369
761,@patbrown53,2024-05-27T05:45:44Z,2024-05-27T05:46:49Z,0,"They heard them announce chump, and they roared. 😂",0.0
762,@noahmijo,2024-05-27T05:45:40Z,2024-05-27T05:45:40Z,1,Shake and bake!!,-0.3147
763,@criticaltheories5222,2024-05-27T05:45:19Z,2024-05-27T05:45:19Z,1,That anti-Trump billboard was three lies in a row!!!!,-0.6083
764,@angeec3311,2024-05-27T05:45:01Z,2024-05-27T05:45:01Z,0,Who is Trump waving too in the Parking lot Fox News?  There is no one around !!  Very Strange reporting,-0.5963
765,@sandielauren4536,2024-05-27T05:45:00Z,2024-05-27T05:45:00Z,1,I remember when he took the &#39;Beast&#39; for a lap at Nascar.  That was great.,0.6249
766,@mzimm460,2024-05-27T05:44:41Z,2024-05-27T05:44:41Z,0,This must be an alternate reality. we might actually get our country back,0.0
767,@MikeJohnson-nj1ry,2024-05-27T05:44:21Z,2024-05-27T05:44:21Z,0,"More lies put out to our nation&#39;s idiots by Fox News who had to pay $787,000,000. We have messages where Fox News called their useful idiots crazies.; Be a Fox News n-word. Pick their cotton boys! Get down on your knees boys. Crawl and give Trump lip service and swallow all Trump spews. You have less pride than intelligence. I&#39;m not Trump&#39;s n-word.",0.5636
768,@stevedaves187,2024-05-27T05:44:19Z,2024-05-27T05:44:19Z,0,OMG that’s a joke having this idiot speak at West Point,-0.2732
769,@speedracerxtreme,2024-05-27T05:43:17Z,2024-05-27T05:43:17Z,1,And gets mercilessly booed at the Libertarian rally!!!!! ROFLMAO!!!,0.8075
770,@ipincs-fi7ex,2024-05-27T05:43:08Z,2024-05-27T05:43:08Z,0,Jesus vote trump,0.0
771,@ipincs-fi7ex,2024-05-27T05:42:34Z,2024-05-27T05:42:34Z,2,Trump Trump Trump Trump Trump be hold Trump Trump,0.0
772,@deeclutter1123,2024-05-27T05:41:50Z,2024-05-27T05:41:50Z,1,"I don’t know why anyone believes the left’s lies such as those on that billboard. We live just across the state line, but haven’t seen that billboard.",-0.2263
773,@robertgeiger7026,2024-05-27T05:41:21Z,2024-05-27T05:41:21Z,1,"Hell even corting votes at the Libertarian conference in D. C. shows USA who is for all America first &amp; who is not such as the communist, the soviets, the socialist &amp; fascist that all dnc members are.",-0.8074
774,@westcoast3595,2024-05-27T05:41:17Z,2024-05-27T05:41:17Z,0,Lead Bottom Joe,0.0
775,@stevedaves187,2024-05-27T05:41:03Z,2024-05-27T05:41:03Z,0,This is a president! Unlike that other idiot named Biden opps I mean Brandon,-0.5562
776,@AdinaScott,2024-05-27T05:40:51Z,2024-05-27T05:40:51Z,58,"Hey Fox News, why have you not acknowledged National Military Appreciation Month yet?",0.5106
777,@johnpaino5318,2024-05-27T05:40:33Z,2024-05-27T05:40:33Z,0,What a big🤡,0.0
778,@nicholaosmiller5064,2024-05-27T05:40:11Z,2024-05-27T05:43:16Z,0,🟥🟥🟥LOSER CHINA JOEY!🟥🟥🟥🟥🟥🟥🟥🟥🟥 &quot;You can CLAP for that&quot; ( LOSER!)🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥🟥,0.0
779,@dhp3634,2024-05-27T05:39:51Z,2024-05-27T05:39:51Z,0,"Don’t get it twisted, today’s race was about fallen soldiers and Kyle Larson.  That’s it!",-0.4199
780,@AlreadyShort,2024-05-27T05:39:09Z,2024-05-27T05:39:09Z,0,wake up Tomy/  Nascar isnt redneck,0.0
781,@GroovyVideo2,2024-05-27T05:38:51Z,2024-05-27T05:38:51Z,0,roar of the cars covers the boos,0.0
782,@danechristmas6570,2024-05-27T05:38:42Z,2024-05-27T05:38:42Z,0,That Democrats STILL fell they have a <br>&quot; messaging&quot; problem is insane..,-0.4019
783,@AlreadyShort,2024-05-27T05:37:57Z,2024-05-27T05:37:57Z,1,BEWARE... Dems are DONE,0.0
784,@user-ek1sq3bj4z,2024-05-27T05:37:55Z,2024-05-27T05:37:55Z,6,Trump has a more energy than all those Nascars put together. I am amazed at his work ethic. He is the man!🇺🇸🇺🇸🇺🇸,0.7082
785,@AlreadyShort,2024-05-27T05:36:26Z,2024-05-27T05:36:26Z,2,git er done,0.0
786,@enfredlindstrom6763,2024-05-27T05:35:35Z,2024-05-27T05:35:35Z,0,old joe. fell asleep again ?..,0.0
787,@prithviraj6172,2024-05-27T05:34:10Z,2024-05-27T05:34:10Z,0,Trump 2024,0.0
788,@user-ys9to2ie7k,2024-05-27T05:33:58Z,2024-05-27T05:33:58Z,0,It&#39;s too bad she doesn&#39;t understand how a microphone works ¿`_,-0.5423
789,@Nomaswearefull,2024-05-27T05:33:56Z,2024-05-27T05:33:56Z,2,"Trump should have his hand on heart for the anthem, he never served",0.4939
790,@jkarnes45,2024-05-27T05:33:55Z,2024-05-27T05:35:24Z,0,"Trump called fallen soldiers &quot;suckers” and &quot;losers&quot; during his presidency, according to his  chief of staff, General John Kelly.",-0.3612
791,@tonyv416,2024-05-27T05:32:40Z,2024-05-27T05:32:40Z,0,Trump is the man to fix this mess Joe Biden’s administration has caused,-0.4357
792,@ced7103,2024-05-27T05:32:26Z,2024-05-27T05:32:26Z,1,Trump self-promoting while pretending to be altruistic. Typical narcissistic behavior.,0.1027
793,@rowdy4314,2024-05-27T05:31:53Z,2024-05-27T05:36:08Z,1,"Lying Biden is a walking zombie, and he wants another four years Not. Vote Dem Out,   Save Our Republic Abolish Democracy",-0.0516
794,@jkarnes45,2024-05-27T05:31:39Z,2024-05-27T05:31:39Z,0,"General John Kelly, the longest-serving White House chief of staff for Donald Trump, offered his harshest criticism yet of the former president Trump.",-0.7783
795,@jefffogg8730,2024-05-27T05:31:18Z,2024-05-27T05:31:18Z,2,"Donald sucks by a lot, quite frankly.",-0.3612
796,@saltyphucker777,2024-05-27T05:31:08Z,2024-05-27T05:31:08Z,1,GOD BLESS PRESIDENT TRUMP!,0.636
797,@markkeller9378,2024-05-27T05:30:34Z,2024-05-27T05:30:34Z,0,"Take the fight into enemy territory…let them know you care. Start reminding everyone of what you accomplished in your first term, and how dramatically bad Bidens term has been. No sane person can support blue. That entire party is insane.",-0.4588
798,@lorenzomarquez8866,2024-05-27T05:29:41Z,2024-05-27T05:29:41Z,0,Fox strategy and reporting instructions to all journalist. -Pretend Trump is being brave by challenging Blue Democratic states converting democrats to republicans ! Yikes that’s a whopper,0.5983
