,author,published_at,updated_at,like_count,text,sentimiento
1783,@CharlieFreeman-xw6fl,2024-05-15T12:17:09Z,2024-05-15T12:17:09Z,5,Joe Biden has got me and The Michiganders vote 🇺🇸💙,0.0
1784,@iangrant4756,2024-05-15T12:16:58Z,2024-05-15T12:16:58Z,7,Dark Brandon strikes again! LOVE IT!!! 🤣,0.6809
1785,@gizelle1,2024-05-15T12:16:50Z,2024-05-15T12:16:50Z,13,"Biden won all the debates in 2020, Dump is a terrible debater 😂. Biden even got him to call out support for the Proud Boys during a debate 😂 Dump is not smart at all!",-0.09
1786,@DavidMcFarner,2024-05-15T12:16:06Z,2024-05-15T12:16:06Z,0,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣<br>🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡<br>🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0.0
1787,@T.Z.M4N,2024-05-15T12:15:15Z,2024-05-15T12:15:15Z,0,The only thing Trump knows how to do is to be arrogant and interrupt and has no idea how to debate.,-0.7783
1788,@ChrisRD526,2024-05-15T12:15:08Z,2024-05-15T12:15:08Z,8,Voting for President Biden 💙💙💙💙,0.0
1789,@chuckiehappy6469,2024-05-15T12:14:59Z,2024-05-15T12:14:59Z,0,The snowflake would melt if he had to act like an adult and be responsible for his actions.,0.5859
1790,@GodMello1848,2024-05-15T12:14:51Z,2024-05-15T12:14:51Z,1,&quot;I hear you&#39;re free on wednesdays&quot; Y&#39;all made Joe use 5% of his power,0.5106
1791,@James-gq4tb,2024-05-15T12:14:42Z,2024-05-15T12:14:42Z,0,Donald will make an excuse to not debate after Biden thrashed him in the 2020 debate,0.0772
1792,@eidorian101,2024-05-15T12:13:58Z,2024-05-15T12:13:58Z,0,MAGAtards will explode to this video!<br><br>Look below at the comments and you’ll see MAGAtards explode with rage.,-0.5983
1793,@candidaprout560,2024-05-15T12:13:30Z,2024-05-15T12:13:30Z,15,"Respect President Mr Biden 👏👏👏 Vote blue, 💙💙💙",0.4767
1794,@BootyTickleingBandit,2024-05-15T12:13:25Z,2024-05-15T12:13:25Z,0,Joe ain&#39;t so sleepy anymore,0.0
1795,@nitawynn9538,2024-05-15T12:12:55Z,2024-05-15T12:12:55Z,22,Vote Joe!,0.0
1796,@normanharrison8215,2024-05-15T12:12:43Z,2024-05-15T12:12:43Z,3,Wow is this really happening? I&#39;m really looking forward it.,0.5859
1797,@carriesee8547,2024-05-15T12:12:41Z,2024-05-15T12:12:41Z,2,😎😂😎,0.0
1798,@NOJDAS1,2024-05-15T12:12:29Z,2024-05-15T12:12:29Z,16,You are the man for the job ! VOTE BLUE 💯,0.0
1799,@bajramtahiri1576,2024-05-15T12:11:46Z,2024-05-15T12:11:46Z,5,Do 3 debates !!!,0.0
1800,@WabiSabiLady,2024-05-15T12:11:31Z,2024-05-15T12:11:31Z,3,"Yes, your predecessor is free on Wednesdays, President Biden. 👍😂<br>😎BIDEN/ HARRIS 2024😎",0.7184
1801,@eduardocastro4307,2024-05-15T12:11:12Z,2024-05-15T12:11:12Z,0,Like 100,0.3612
1802,@Dnn411,2024-05-15T12:11:11Z,2024-05-15T12:11:11Z,0,"YES!  Leave the Cult and toothless sycophants and debate Biden, Seriously.  Leave out the Circus Clowns, debate as men trump!",-0.1658
1803,@JoeMama-qq7gg,2024-05-15T12:11:00Z,2024-05-15T12:11:00Z,7,Cmon sleepy Joe!!! I trust you will string together the best sentence ever!  Do your research before anything else though...,0.8741
1804,@Judess89,2024-05-15T12:10:56Z,2024-05-15T12:10:56Z,1,"Hello,Mr President,JOE BIDEN!🤝 I Believe in yourself,i know you can!🏆 BIDEN/HARRIS 2024.👍🥀",0.0
1805,@kimmurden4358,2024-05-15T12:10:42Z,2024-05-15T12:10:42Z,6,President Biden is one of the best presidents we&#39;ve had. Of course he will win a second term. No doubt about it.,0.6486
1806,@AmericanJohnnyBoone,2024-05-15T12:10:35Z,2024-05-15T12:10:35Z,6,Trump for prison 2024!,-0.5562
1807,@sophieperaaud471,2024-05-15T12:10:11Z,2024-05-15T12:10:11Z,1,👏👏👏👏👏👏,0.0
1808,@AmySorrellMusic,2024-05-15T12:10:09Z,2024-05-15T12:10:09Z,114,"&quot;I hear you&#39;re free on Wednesdays&quot; <br>I spit out my coffee, Joe. 😂",0.5106
1809,@eduardocastro4307,2024-05-15T12:10:09Z,2024-05-15T12:10:09Z,7,Biden 2024 ❤,0.0
1810,@AmericanJohnnyBoone,2024-05-15T12:10:07Z,2024-05-15T12:10:07Z,1,I would be ashamed to come on here and post in favor of an orange clown with almost 90 FELONY charges against him. 🤡,-0.7344
1811,@PeteBreen,2024-05-15T12:09:56Z,2024-05-15T12:09:56Z,31,&quot;I hear you&#39;re free on Wednesdays.&quot; - epic troll. 😄,0.5106
1812,@FranciscoNahuel666,2024-05-15T12:09:18Z,2024-05-15T12:09:18Z,4,"😮I&#39;m going to live in New York🇱🇷🇱🇷🇱🇷, and I am from Argentina Chaco 🇦🇷🇦🇷🇦🇷",0.0
1813,@johnhopkins4920,2024-05-15T12:09:17Z,2024-05-15T12:09:17Z,26,Excellent!,0.6114
1814,@AmericanJohnnyBoone,2024-05-15T12:09:02Z,2024-05-15T12:09:02Z,16,Sleepy Don the Con may not be able to stay awake during a debate. He will fall asleep like he does in court every day. 😁😂,0.3612
1815,@pluribus_unum,2024-05-15T12:08:57Z,2024-05-15T12:08:57Z,0,"Excellent to hear.<br><br>Hey, remember when Trump attempted to give his COVID to Biden (and anyone else in attendance) at the first debates in 2020.<br><br>I like a President who can govern, not a man child who can&#39;t.",0.7351
1816,@mrdavinci4178,2024-05-15T12:08:49Z,2024-05-15T12:08:49Z,12,Garbage president and administration,0.0
1817,@ceruprime2641,2024-05-15T12:08:43Z,2024-05-15T12:08:43Z,14,I&#39;m an independent voter and I approve this message,0.0
1818,@AmericanJohnnyBoone,2024-05-15T12:08:03Z,2024-05-15T12:08:03Z,66,My entire family is voting for President Biden! 🇺🇸💙,0.0
1819,@MayberryAIArt,2024-05-15T12:07:47Z,2024-05-15T12:07:47Z,3,🇺🇸🇺🇸,0.0
1820,@ElaborateTiger,2024-05-15T12:07:30Z,2024-05-15T12:07:30Z,1,"Mr. President, I speak as your nº1 supporter when I say that clown Netanyahu is hurting your chances for reelection. You need to order the CIA to stage a coup on that fool and install a leader who will abide by your ceasefire proposal.<br><br>Do this and you are guaranteed to win by a landslide and will forever be remembered as the bringer of peace to the middle east. You can still do this Joe!! 🫡🇺🇸🇺🇸",0.7339
1821,@TNTkeynine,2024-05-15T12:07:27Z,2024-05-15T12:07:27Z,29,Trump was genuinely horrible in those debates. I’m excited to see how he fails in these ones 😂,-0.5994
1822,@jaysonramos4724,2024-05-15T12:07:13Z,2024-05-15T12:07:13Z,13,Let’s goooooo!!!!! 🙌🏼🇺🇸🇺🇸🇺🇸,0.0
1823,@thonman3987,2024-05-15T12:07:03Z,2024-05-15T12:07:03Z,9,U are the best I am from Cambodia,0.6369
1824,@fehmeh6292,2024-05-15T12:06:59Z,2024-05-15T12:06:59Z,1,"I think with a handler to help him along, he will win the debates.",0.7579
1825,@edigg984,2024-05-15T12:06:53Z,2024-05-15T12:06:53Z,61,Biden 2024,0.0
1826,@AmericanJohnnyBoone,2024-05-15T12:06:28Z,2024-05-15T12:06:28Z,1,Attention Trump trolls and Russian bots: Joe Biden will still be America&#39;s President in January of 2029 while Trump sits in PRISON and Putin rots in his GRAVE! 🇺🇸💙,-0.8252
1827,@JoshSamimi2024,2024-05-15T12:06:05Z,2024-05-15T12:06:05Z,50,You will win Joe,0.5859
1828,@Force509,2024-05-15T12:05:57Z,2024-05-15T12:05:57Z,66,Debate please,0.3182
1829,@fl676,2024-05-15T12:05:40Z,2024-05-15T12:05:40Z,15,🇺🇸💪🏻,0.0
1830,@EBIKERIDERLUKE,2024-05-15T12:05:29Z,2024-05-15T12:05:29Z,0,Trump Is In Trial,0.0
1831,@External_XS,2024-05-15T12:05:23Z,2024-05-15T12:05:23Z,0,Joe do us a favor and take your sleepy pills and sleep the election out.,0.4019
1832,@bissie_1364,2024-05-15T12:04:46Z,2024-05-15T12:04:46Z,8,sleepy joe,0.0
1833,@0b3dead50,2024-05-27T13:17:12Z,2024-05-27T13:17:12Z,0,think they meant to name thiss terminal,0.0
1834,@aof13,2024-05-27T12:53:47Z,2024-05-27T12:53:47Z,1,"Joe, I guess&quot;Spies who lied&quot; for you about Hunter’s laptop were wrong: &quot;The Laptop is Real”: Justice Department Denounces Claims of Russian Disinformation as a Biden “Conspiracy Theory”",-0.3818
1835,@terrystanton4387,2024-05-27T06:22:31Z,2024-05-27T06:22:31Z,0,How many illegal immigrants get FREE health care while Americans pay,0.4995
1836,@LT.Daigle,2024-05-27T05:58:37Z,2024-05-27T05:58:37Z,0,I notice when they tout the affordable Care act they never mention those kids at Seattle children&#39;s hospital who lost cancer treatments as a result of the ACA. Obviously there are countless horror stories we can talk about but that is one of the most prevalent.,-0.5927
1837,@ChiefManny1,2024-05-26T21:51:52Z,2024-05-26T21:51:52Z,0,Demon-Rats.,0.0
1838,@fggw2,2024-05-26T20:41:04Z,2024-05-26T20:41:04Z,0,Joe bien your a joke,0.296
1839,@teejohnston2635,2024-05-26T20:05:27Z,2024-05-26T20:05:27Z,0,"Terminate, agree, lets go Brandon. Trump 2024",0.3612
1840,@dandysun2891,2024-05-26T19:18:20Z,2024-05-26T19:18:20Z,0,My butts been wiped,0.0
1841,@LemmyNoylin,2024-05-26T16:33:04Z,2024-05-26T16:33:04Z,0,Irene Wiley games will not work,0.0
1842,@judymarlene3414,2024-05-26T14:39:14Z,2024-05-26T14:39:14Z,0,The space force has announced a new terrifyingly devastating weapon….they will bounce lasers off joeys shiny bald noggin and be able to knock down every threatening chinese satellite…..so vote joey diapers 2024!,-0.8398
1843,@widisobarna8437,2024-05-26T14:05:09Z,2024-05-26T14:05:09Z,1,🇺🇸🇺🇸,0.0
1844,@carlzobel513,2024-05-26T12:39:43Z,2024-05-26T12:39:43Z,1,"Pinocchio, someone is pulling his strings, and he lies!",-0.4753
1845,@radicalwriter9427,2024-05-26T07:37:21Z,2024-05-26T07:37:21Z,1,I’m Joe Biden and I forgot this message. I need your money so then I can take all the vacations I want as president. Oh wait I’m not Joe Biden. Im Joe ice cream.,0.0772
1846,@ChandraMalone-cy1tg,2024-05-25T18:36:07Z,2024-05-25T18:36:07Z,0,Money for Joe😊,0.0
1847,@craigfinger5356,2024-05-25T17:43:09Z,2024-05-25T17:43:09Z,0,Biden is a disaster <br>Meta Marxist socialist democrat liberals are against America,-0.6249
1848,@asj-124,2024-05-25T15:39:55Z,2024-05-25T15:39:55Z,1,TRUMP 2024!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0
1849,@asj-124,2024-05-25T15:39:25Z,2024-05-25T15:39:25Z,0,"The title sounds right, Terminate Biden-Harris 2024",0.0
1850,@joycharles1055,2024-05-25T14:50:44Z,2024-05-25T14:50:44Z,0,Guy being racist saying its blacks fault but hey isnt joe biden white? Its literally a white guy destroying america,-0.85
1851,@joycharles1055,2024-05-25T14:47:05Z,2024-05-25T14:47:48Z,0,Raised the cost of living and gave americans less job oppurtunities,0.0
1852,@israelsimon1111,2024-05-25T13:05:03Z,2024-05-25T13:05:03Z,0,"All the economic troubles, the crimes from the illegal immigrants, the wars in the world took root during Biden&#39;s time. Biden gave the Iranians billions and they gave Hamas instead of showing strength. Biden brought economic and global chaos.",-0.8934
1853,@janetgies8698,2024-05-25T13:02:09Z,2024-05-25T13:02:09Z,0,Terminate Biden and Harris!  What business is it of yours to &quot;forgive&quot; Student Loans?  How about also forgiving Home and Auto Loans!  You are both Pathetic!,-0.3971
1854,@Dejabluesclues,2024-05-25T11:01:59Z,2024-05-25T11:01:59Z,0,Wow! You never cease to stop your lying tactics. If you can’t jail your opponent you fabricate stories. What a dolt you are,0.3777
1855,@GerenBoxing,2024-05-25T07:50:49Z,2024-05-25T07:50:49Z,0,Free Palestine 🇵🇸,0.5106
1856,@GerenBoxing,2024-05-25T07:50:30Z,2024-05-25T07:50:30Z,0,Amerika terrorist,-0.6908
1857,@GerenBoxing,2024-05-25T07:49:53Z,2024-05-25T07:49:53Z,0,Amerika terrorist,-0.6908
1858,@GerenBoxing,2024-05-25T07:49:44Z,2024-05-25T07:49:44Z,0,Free Palestine 🇵🇸,0.5106
1859,@GerenBoxing,2024-05-25T07:49:20Z,2024-05-25T07:49:20Z,0,Free Palestine 🇵🇸,0.5106
1860,@GerenBoxing,2024-05-25T07:48:45Z,2024-05-25T07:48:45Z,0,Amerika terrorist,-0.6908
1861,@GerenYt0,2024-05-25T07:45:50Z,2024-05-25T07:45:50Z,1,Free Palestine 🇵🇸,0.5106
1862,@GerenYt0,2024-05-25T07:45:28Z,2024-05-25T07:45:28Z,1,Amerika terrorist,-0.6908
1863,@lifewriter7455,2024-05-25T00:47:34Z,2024-05-25T00:47:34Z,0,Peace for Palestine. 🇵🇸🇪🇸🇧🇻🇮🇪🇸🇪,0.5423
1864,@Owlbearwolf2,2024-05-24T21:11:17Z,2024-05-24T21:11:17Z,0,💙💙💙,0.0
1865,@mitalsardesai660,2024-05-24T19:26:37Z,2024-05-24T19:26:37Z,0,I have always had insurance because I maintained a full time job. And took care of my family with it. How hard is that!?!,0.5242
1866,@user-pl2gi6vt8n,2024-05-24T19:19:24Z,2024-05-24T19:19:48Z,0,អាឆ្កែថោកទាប សុី អាចន៍ អញ ពួកហែង ដឹកនាំ ល្មើសច្បាប់អន្តរជាតិ <br>ហែងកុំបាយអោយសោះ ពូលហែង រំលោភសិទ្ធិមនុស្សគ្រប់វិស័យ អាឆ្កែសុីអាចន៍ អថោក ទាប សុីបាយស្រី,0.0
1867,@MsBaxter77,2024-05-24T15:40:03Z,2024-05-24T15:40:03Z,0,"According to both the WSJ and the NAAWP PRESIDENT is spending our hard-earned TAX DOLLARS to BRIBE STUDENTS, the NAACP, the ACLU, the SPLC, the ACLU and too many other FAR LEFT ANTI-AMERICAN ORGANIZATIONS to list to remain in the WHITEHOUSE for 4-more years. JOE is desperate and knows that over 70% of U.S. are struggling financially to keep a roof over our heads, shoes on our feet and the WOLF away from our front door. <br><br><br>Absolutely, none of his 2020 CAMPAIGN PROMISES have been fulfilled. BIDEN has definitely not brought INTEGRETY back to the WHITEHOUSE, but rather PUBLIC CORRUPTION, WOKE POLITICAL POLICES, FUNDING TWO FOREIGN WARS, RECORD INFLATION, RECORD NUMBER of FORCLOSURES, RECORD RACIAL DISCORD, RECORD CRIME LEVELS, RECORD NATIONAL DEBT, RECORD NUMBER of BUSINESS BANKRUPSIES and FORECLOSURES and TOTAL CHAOS! The WSJ is 100% correct in stating that DESPERATE JOE BIDEN is using the U.S. Treasury the way a 1920s party boss would use the safe behind his desk.<br><br><br>WALLSTREET JOURNAL in conjunction with the NATIONAL ASSOCIATION FOR THE ADVANCEMENT OF WHITE PEOPLE",-0.9813
1868,@user-vu1ok1rb9c,2024-05-24T13:41:26Z,2024-05-24T13:41:26Z,0,"The United States operates under a system of democracy and constitutional principles that protect freedom of speech, association, and political participation. Banning a political party, such as the Republican Party or any other recognized party, would raise significant legal, ethical, and constitutional challenges. Here are some reasons why the U.S. cannot simply ban the Republican Party:<br><br>1. **First Amendment Protections**: The First Amendment of the U.S. Constitution guarantees the right to freedom of speech, assembly, and association. Political parties, including the Republican Party, have the constitutional right to exist, organize, and participate in the democratic process without government interference or suppression.<br><br>2. **Pluralism and Diversity**: The U.S. political system values pluralism, diversity of viewpoints, and robust debate among competing political parties. Banning a major political party would undermine the principles of democratic governance, political competition, and representation of diverse interests within society.<br><br>3. **Voter Choice and Participation**: Banning a political party would restrict voter choice and participation in the electoral process. Voters have the right to support and vote for candidates representing different political parties, ideologies, and policy platforms. A ban on a major party would limit democratic options for voters.<br><br>4. **Checks and Balances**: The U.S. political system is designed with checks and balances to prevent the concentration of power and protect against authoritarianism. Banning a political party would raise concerns about governmental overreach, infringement on political rights, and erosion of democratic norms.<br><br>5. **Legal and Political Challenges**: Prohibiting a political party would likely face legal challenges, constitutional scrutiny, and political backlash. Any attempt to ban a major party would require significant legal justification, adherence to due process, and adherence to constitutional principles, which would be difficult to navigate within the U.S. legal framework.<br><br>6. **Historical Precedents**: The U.S. has a history of upholding political freedoms, protecting minority rights, and promoting democratic governance. Banning a political party runs counter to the democratic values and traditions that have shaped the American political system.<br><br>Instead of banning political parties, the U.S. relies on mechanisms such as free and fair elections, checks and balances, constitutional safeguards, and civic engagement to uphold democratic values, protect political freedoms, and ensure accountability within the political system. By fostering a culture of civic participation, informed voting, and respect for democratic norms, the U.S. strives to maintain a vibrant and inclusive political landscape where diverse voices can contribute to shaping the nation&#39;s future. While the idea of banning a political party may arise in response to concerns about extremism, polarization, or contentious political ideologies, it is important to consider alternative approaches to addressing these challenges within a democratic framework:<br><br>7. **Political Discourse and Engagement**: Encouraging civil discourse, constructive dialogue, and political engagement can help bridge ideological divides, promote understanding, and foster cooperation among political parties. Emphasizing the importance of respectful debate, fact-based discussions, and compromise can contribute to a more inclusive and collaborative political environment.<br><br>8. **Transparency and Accountability**: Holding political parties accountable for their actions, statements, and policy positions is essential for promoting transparency and ethical conduct. Advocating for greater accountability mechanisms, campaign finance reform, and anti-corruption measures can help strengthen democratic governance and integrity in political processes.<br><br>9. **Education and Media Literacy**: Investing in civic education, media literacy programs, and critical thinking skills can empower citizens to navigate complex political landscapes, discern misinformation, and make informed decisions as voters and community members. Promoting a well-informed and engaged electorate is key to upholding democratic values and promoting responsible citizenship.<br><br>10. **Coalition Building and Compromise**: Encouraging coalition building, consensus-building, and compromise among political parties can facilitate governance, policy-making, and problem-solving in a diverse and pluralistic society. Finding common ground, seeking bipartisan solutions, and prioritizing the public interest over partisan interests can foster cooperation and progress.<br><br>11. **Community Engagement and Grassroots Activism**: Supporting community engagement, grassroots activism, and civic involvement can amplify voices, mobilize support for social change, and hold political parties accountable to the needs and priorities of the people. Encouraging grassroots movements, advocacy initiatives, and community organizing can empower individuals to drive positive change within society.<br><br>By promoting democratic values, strengthening civic participation, and upholding the rule of law, the U.S. can navigate challenges within the political landscape while safeguarding fundamental freedoms and principles of democracy. Embracing diverse perspectives, fostering inclusive dialogue, and upholding democratic norms can contribute to a more resilient, responsive, and equitable political system that reflects the values and aspirations of the American people.",0.9996
